dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,popData2018
2/12/2020,2,12,2020,6548,69,Sweden,SE,SWE,10230185,Europe,10230185
1/12/2020,1,12,2020,5820,64,Sweden,SE,SWE,10230185,Europe,10230185
30/11/2020,30,11,2020,3486,62,Sweden,SE,SWE,10230185,Europe,10230185
29/11/2020,29,11,2020,2754,50,Sweden,SE,SWE,10230185,Europe,10230185
28/11/2020,28,11,2020,3825,49,Sweden,SE,SWE,10230185,Europe,10230185
27/11/2020,27,11,2020,6463,63,Sweden,SE,SWE,10230185,Europe,10230185
26/11/2020,26,11,2020,6903,59,Sweden,SE,SWE,10230185,Europe,10230185
25/11/2020,25,11,2020,6067,70,Sweden,SE,SWE,10230185,Europe,10230185
24/11/2020,24,11,2020,5676,67,Sweden,SE,SWE,10230185,Europe,10230185
23/11/2020,23,11,2020,3877,54,Sweden,SE,SWE,10230185,Europe,10230185
22/11/2020,22,11,2020,2422,59,Sweden,SE,SWE,10230185,Europe,10230185
21/11/2020,21,11,2020,4493,50,Sweden,SE,SWE,10230185,Europe,10230185
20/11/2020,20,11,2020,5460,45,Sweden,SE,SWE,10230185,Europe,10230185
19/11/2020,19,11,2020,7619,45,Sweden,SE,SWE,10230185,Europe,10230185
18/11/2020,18,11,2020,4961,51,Sweden,SE,SWE,10230185,Europe,10230185
17/11/2020,17,11,2020,4460,42,Sweden,SE,SWE,10230185,Europe,10230185
16/11/2020,16,11,2020,2545,37,Sweden,SE,SWE,10230185,Europe,10230185
15/11/2020,15,11,2020,1582,39,Sweden,SE,SWE,10230185,Europe,10230185
14/11/2020,14,11,2020,3514,37,Sweden,SE,SWE,10230185,Europe,10230185
13/11/2020,13,11,2020,6730,33,Sweden,SE,SWE,10230185,Europe,10230185
12/11/2020,12,11,2020,5566,28,Sweden,SE,SWE,10230185,Europe,10230185
11/11/2020,11,11,2020,5710,27,Sweden,SE,SWE,10230185,Europe,10230185
10/11/2020,10,11,2020,4497,35,Sweden,SE,SWE,10230185,Europe,10230185
9/11/2020,9,11,2020,3725,35,Sweden,SE,SWE,10230185,Europe,10230185
8/11/2020,8,11,2020,2097,22,Sweden,SE,SWE,10230185,Europe,10230185
7/11/2020,7,11,2020,4452,26,Sweden,SE,SWE,10230185,Europe,10230185
6/11/2020,6,11,2020,4454,25,Sweden,SE,SWE,10230185,Europe,10230185
5/11/2020,5,11,2020,4744,22,Sweden,SE,SWE,10230185,Europe,10230185
4/11/2020,4,11,2020,4482,21,Sweden,SE,SWE,10230185,Europe,10230185
3/11/2020,3,11,2020,3608,19,Sweden,SE,SWE,10230185,Europe,10230185
2/11/2020,2,11,2020,1569,20,Sweden,SE,SWE,10230185,Europe,10230185
1/11/2020,1,11,2020,1297,22,Sweden,SE,SWE,10230185,Europe,10230185
31/10/2020,31,10,2020,2987,13,Sweden,SE,SWE,10230185,Europe,10230185
30/10/2020,30,10,2020,4056,9,Sweden,SE,SWE,10230185,Europe,10230185
29/10/2020,29,10,2020,3262,9,Sweden,SE,SWE,10230185,Europe,10230185
28/10/2020,28,10,2020,3390,9,Sweden,SE,SWE,10230185,Europe,10230185
27/10/2020,27,10,2020,2415,9,Sweden,SE,SWE,10230185,Europe,10230185
26/10/2020,26,10,2020,1069,11,Sweden,SE,SWE,10230185,Europe,10230185
25/10/2020,25,10,2020,514,8,Sweden,SE,SWE,10230185,Europe,10230185
24/10/2020,24,10,2020,1477,8,Sweden,SE,SWE,10230185,Europe,10230185
23/10/2020,23,10,2020,1868,7,Sweden,SE,SWE,10230185,Europe,10230185
22/10/2020,22,10,2020,1666,9,Sweden,SE,SWE,10230185,Europe,10230185
21/10/2020,21,10,2020,1571,3,Sweden,SE,SWE,10230185,Europe,10230185
20/10/2020,20,10,2020,1290,4,Sweden,SE,SWE,10230185,Europe,10230185
19/10/2020,19,10,2020,771,4,Sweden,SE,SWE,10230185,Europe,10230185
18/10/2020,18,10,2020,321,1,Sweden,SE,SWE,10230185,Europe,10230185
17/10/2020,17,10,2020,697,4,Sweden,SE,SWE,10230185,Europe,10230185
16/10/2020,16,10,2020,1179,2,Sweden,SE,SWE,10230185,Europe,10230185
15/10/2020,15,10,2020,902,3,Sweden,SE,SWE,10230185,Europe,10230185
14/10/2020,14,10,2020,968,2,Sweden,SE,SWE,10230185,Europe,10230185
13/10/2020,13,10,2020,916,1,Sweden,SE,SWE,10230185,Europe,10230185
12/10/2020,12,10,2020,637,3,Sweden,SE,SWE,10230185,Europe,10230185
11/10/2020,11,10,2020,161,2,Sweden,SE,SWE,10230185,Europe,10230185
10/10/2020,10,10,2020,509,5,Sweden,SE,SWE,10230185,Europe,10230185
9/10/2020,9,10,2020,783,5,Sweden,SE,SWE,10230185,Europe,10230185
8/10/2020,8,10,2020,834,1,Sweden,SE,SWE,10230185,Europe,10230185
7/10/2020,7,10,2020,831,3,Sweden,SE,SWE,10230185,Europe,10230185
6/10/2020,6,10,2020,786,4,Sweden,SE,SWE,10230185,Europe,10230185
5/10/2020,5,10,2020,374,2,Sweden,SE,SWE,10230185,Europe,10230185
4/10/2020,4,10,2020,156,3,Sweden,SE,SWE,10230185,Europe,10230185
3/10/2020,3,10,2020,461,3,Sweden,SE,SWE,10230185,Europe,10230185
2/10/2020,2,10,2020,712,3,Sweden,SE,SWE,10230185,Europe,10230185
1/10/2020,1,10,2020,633,1,Sweden,SE,SWE,10230185,Europe,10230185
30/9/2020,30,9,2020,689,4,Sweden,SE,SWE,10230185,Europe,10230185
29/9/2020,29,9,2020,613,2,Sweden,SE,SWE,10230185,Europe,10230185
28/9/2020,28,9,2020,378,1,Sweden,SE,SWE,10230185,Europe,10230185
27/9/2020,27,9,2020,167,1,Sweden,SE,SWE,10230185,Europe,10230185
26/9/2020,26,9,2020,325,2,Sweden,SE,SWE,10230185,Europe,10230185
25/9/2020,25,9,2020,630,4,Sweden,SE,SWE,10230185,Europe,10230185
24/9/2020,24,9,2020,540,1,Sweden,SE,SWE,10230185,Europe,10230185
23/9/2020,23,9,2020,553,0,Sweden,SE,SWE,10230185,Europe,10230185
22/9/2020,22,9,2020,438,1,Sweden,SE,SWE,10230185,Europe,10230185
21/9/2020,21,9,2020,266,2,Sweden,SE,SWE,10230185,Europe,10230185
20/9/2020,20,9,2020,133,4,Sweden,SE,SWE,10230185,Europe,10230185
19/9/2020,19,9,2020,279,1,Sweden,SE,SWE,10230185,Europe,10230185
18/9/2020,18,9,2020,437,1,Sweden,SE,SWE,10230185,Europe,10230185
17/9/2020,17,9,2020,389,1,Sweden,SE,SWE,10230185,Europe,10230185
16/9/2020,16,9,2020,330,2,Sweden,SE,SWE,10230185,Europe,10230185
15/9/2020,15,9,2020,292,1,Sweden,SE,SWE,10230185,Europe,10230185
14/9/2020,14,9,2020,220,2,Sweden,SE,SWE,10230185,Europe,10230185
13/9/2020,13,9,2020,106,2,Sweden,SE,SWE,10230185,Europe,10230185
12/9/2020,12,9,2020,206,1,Sweden,SE,SWE,10230185,Europe,10230185
11/9/2020,11,9,2020,291,4,Sweden,SE,SWE,10230185,Europe,10230185
10/9/2020,10,9,2020,254,2,Sweden,SE,SWE,10230185,Europe,10230185
9/9/2020,9,9,2020,314,2,Sweden,SE,SWE,10230185,Europe,10230185
8/9/2020,8,9,2020,236,1,Sweden,SE,SWE,10230185,Europe,10230185
7/9/2020,7,9,2020,185,1,Sweden,SE,SWE,10230185,Europe,10230185
6/9/2020,6,9,2020,67,3,Sweden,SE,SWE,10230185,Europe,10230185
5/9/2020,5,9,2020,171,0,Sweden,SE,SWE,10230185,Europe,10230185
4/9/2020,4,9,2020,262,0,Sweden,SE,SWE,10230185,Europe,10230185
3/9/2020,3,9,2020,286,2,Sweden,SE,SWE,10230185,Europe,10230185
2/9/2020,2,9,2020,213,2,Sweden,SE,SWE,10230185,Europe,10230185
1/9/2020,1,9,2020,171,3,Sweden,SE,SWE,10230185,Europe,10230185
31/8/2020,31,8,2020,162,2,Sweden,SE,SWE,10230185,Europe,10230185
30/8/2020,30,8,2020,48,3,Sweden,SE,SWE,10230185,Europe,10230185
29/8/2020,29,8,2020,131,1,Sweden,SE,SWE,10230185,Europe,10230185
28/8/2020,28,8,2020,179,1,Sweden,SE,SWE,10230185,Europe,10230185
27/8/2020,27,8,2020,202,1,Sweden,SE,SWE,10230185,Europe,10230185
26/8/2020,26,8,2020,244,2,Sweden,SE,SWE,10230185,Europe,10230185
25/8/2020,25,8,2020,222,1,Sweden,SE,SWE,10230185,Europe,10230185
24/8/2020,24,8,2020,174,1,Sweden,SE,SWE,10230185,Europe,10230185
23/8/2020,23,8,2020,57,3,Sweden,SE,SWE,10230185,Europe,10230185
22/8/2020,22,8,2020,160,1,Sweden,SE,SWE,10230185,Europe,10230185
21/8/2020,21,8,2020,298,5,Sweden,SE,SWE,10230185,Europe,10230185
20/8/2020,20,8,2020,333,2,Sweden,SE,SWE,10230185,Europe,10230185
19/8/2020,19,8,2020,351,1,Sweden,SE,SWE,10230185,Europe,10230185
18/8/2020,18,8,2020,314,4,Sweden,SE,SWE,10230185,Europe,10230185
17/8/2020,17,8,2020,174,3,Sweden,SE,SWE,10230185,Europe,10230185
16/8/2020,16,8,2020,63,0,Sweden,SE,SWE,10230185,Europe,10230185
15/8/2020,15,8,2020,226,1,Sweden,SE,SWE,10230185,Europe,10230185
14/8/2020,14,8,2020,344,1,Sweden,SE,SWE,10230185,Europe,10230185
13/8/2020,13,8,2020,363,5,Sweden,SE,SWE,10230185,Europe,10230185
12/8/2020,12,8,2020,443,3,Sweden,SE,SWE,10230185,Europe,10230185
11/8/2020,11,8,2020,417,4,Sweden,SE,SWE,10230185,Europe,10230185
10/8/2020,10,8,2020,196,2,Sweden,SE,SWE,10230185,Europe,10230185
9/8/2020,9,8,2020,73,4,Sweden,SE,SWE,10230185,Europe,10230185
8/8/2020,8,8,2020,260,1,Sweden,SE,SWE,10230185,Europe,10230185
7/8/2020,7,8,2020,380,2,Sweden,SE,SWE,10230185,Europe,10230185
6/8/2020,6,8,2020,378,4,Sweden,SE,SWE,10230185,Europe,10230185
5/8/2020,5,8,2020,425,1,Sweden,SE,SWE,10230185,Europe,10230185
4/8/2020,4,8,2020,333,2,Sweden,SE,SWE,10230185,Europe,10230185
3/8/2020,3,8,2020,165,4,Sweden,SE,SWE,10230185,Europe,10230185
2/8/2020,2,8,2020,38,3,Sweden,SE,SWE,10230185,Europe,10230185
1/8/2020,1,8,2020,303,2,Sweden,SE,SWE,10230185,Europe,10230185
31/7/2020,31,7,2020,258,2,Sweden,SE,SWE,10230185,Europe,10230185
30/7/2020,30,7,2020,302,0,Sweden,SE,SWE,10230185,Europe,10230185
29/7/2020,29,7,2020,301,1,Sweden,SE,SWE,10230185,Europe,10230185
28/7/2020,28,7,2020,283,4,Sweden,SE,SWE,10230185,Europe,10230185
27/7/2020,27,7,2020,71,6,Sweden,SE,SWE,10230185,Europe,10230185
26/7/2020,26,7,2020,42,2,Sweden,SE,SWE,10230185,Europe,10230185
25/7/2020,25,7,2020,138,1,Sweden,SE,SWE,10230185,Europe,10230185
24/7/2020,24,7,2020,262,3,Sweden,SE,SWE,10230185,Europe,10230185
23/7/2020,23,7,2020,220,5,Sweden,SE,SWE,10230185,Europe,10230185
22/7/2020,22,7,2020,297,6,Sweden,SE,SWE,10230185,Europe,10230185
21/7/2020,21,7,2020,226,7,Sweden,SE,SWE,10230185,Europe,10230185
20/7/2020,20,7,2020,131,6,Sweden,SE,SWE,10230185,Europe,10230185
19/7/2020,19,7,2020,110,7,Sweden,SE,SWE,10230185,Europe,10230185
18/7/2020,18,7,2020,191,11,Sweden,SE,SWE,10230185,Europe,10230185
17/7/2020,17,7,2020,284,7,Sweden,SE,SWE,10230185,Europe,10230185
16/7/2020,16,7,2020,268,6,Sweden,SE,SWE,10230185,Europe,10230185
15/7/2020,15,7,2020,287,6,Sweden,SE,SWE,10230185,Europe,10230185
14/7/2020,14,7,2020,312,8,Sweden,SE,SWE,10230185,Europe,10230185
13/7/2020,13,7,2020,170,12,Sweden,SE,SWE,10230185,Europe,10230185
12/7/2020,12,7,2020,106,8,Sweden,SE,SWE,10230185,Europe,10230185
11/7/2020,11,7,2020,308,10,Sweden,SE,SWE,10230185,Europe,10230185
10/7/2020,10,7,2020,369,14,Sweden,SE,SWE,10230185,Europe,10230185
9/7/2020,9,7,2020,334,15,Sweden,SE,SWE,10230185,Europe,10230185
8/7/2020,8,7,2020,533,11,Sweden,SE,SWE,10230185,Europe,10230185
7/7/2020,7,7,2020,278,12,Sweden,SE,SWE,10230185,Europe,10230185
6/7/2020,6,7,2020,251,15,Sweden,SE,SWE,10230185,Europe,10230185
5/7/2020,5,7,2020,315,9,Sweden,SE,SWE,10230185,Europe,10230185
4/7/2020,4,7,2020,364,15,Sweden,SE,SWE,10230185,Europe,10230185
3/7/2020,3,7,2020,694,8,Sweden,SE,SWE,10230185,Europe,10230185
2/7/2020,2,7,2020,687,15,Sweden,SE,SWE,10230185,Europe,10230185
1/7/2020,1,7,2020,684,15,Sweden,SE,SWE,10230185,Europe,10230185
30/6/2020,30,6,2020,803,20,Sweden,SE,SWE,10230185,Europe,10230185
29/6/2020,29,6,2020,727,16,Sweden,SE,SWE,10230185,Europe,10230185
28/6/2020,28,6,2020,415,23,Sweden,SE,SWE,10230185,Europe,10230185
27/6/2020,27,6,2020,755,14,Sweden,SE,SWE,10230185,Europe,10230185
26/6/2020,26,6,2020,1204,11,Sweden,SE,SWE,10230185,Europe,10230185
25/6/2020,25,6,2020,1279,23,Sweden,SE,SWE,10230185,Europe,10230185
24/6/2020,24,6,2020,1698,22,Sweden,SE,SWE,10230185,Europe,10230185
23/6/2020,23,6,2020,1309,25,Sweden,SE,SWE,10230185,Europe,10230185
22/6/2020,22,6,2020,801,20,Sweden,SE,SWE,10230185,Europe,10230185
21/6/2020,21,6,2020,321,22,Sweden,SE,SWE,10230185,Europe,10230185
20/6/2020,20,6,2020,698,29,Sweden,SE,SWE,10230185,Europe,10230185
19/6/2020,19,6,2020,1209,30,Sweden,SE,SWE,10230185,Europe,10230185
18/6/2020,18,6,2020,1494,29,Sweden,SE,SWE,10230185,Europe,10230185
17/6/2020,17,6,2020,1457,32,Sweden,SE,SWE,10230185,Europe,10230185
16/6/2020,16,6,2020,1209,28,Sweden,SE,SWE,10230185,Europe,10230185
15/6/2020,15,6,2020,685,30,Sweden,SE,SWE,10230185,Europe,10230185
14/6/2020,14,6,2020,418,27,Sweden,SE,SWE,10230185,Europe,10230185
13/6/2020,13,6,2020,1032,33,Sweden,SE,SWE,10230185,Europe,10230185
12/6/2020,12,6,2020,1329,29,Sweden,SE,SWE,10230185,Europe,10230185
11/6/2020,11,6,2020,1293,35,Sweden,SE,SWE,10230185,Europe,10230185
10/6/2020,10,6,2020,1437,40,Sweden,SE,SWE,10230185,Europe,10230185
9/6/2020,9,6,2020,937,33,Sweden,SE,SWE,10230185,Europe,10230185
8/6/2020,8,6,2020,677,38,Sweden,SE,SWE,10230185,Europe,10230185
7/6/2020,7,6,2020,462,33,Sweden,SE,SWE,10230185,Europe,10230185
6/6/2020,6,6,2020,780,29,Sweden,SE,SWE,10230185,Europe,10230185
5/6/2020,5,6,2020,1146,37,Sweden,SE,SWE,10230185,Europe,10230185
4/6/2020,4,6,2020,1039,43,Sweden,SE,SWE,10230185,Europe,10230185
3/6/2020,3,6,2020,1046,28,Sweden,SE,SWE,10230185,Europe,10230185
2/6/2020,2,6,2020,900,36,Sweden,SE,SWE,10230185,Europe,10230185
1/6/2020,1,6,2020,648,39,Sweden,SE,SWE,10230185,Europe,10230185
31/5/2020,31,5,2020,265,46,Sweden,SE,SWE,10230185,Europe,10230185
30/5/2020,30,5,2020,432,39,Sweden,SE,SWE,10230185,Europe,10230185
29/5/2020,29,5,2020,773,41,Sweden,SE,SWE,10230185,Europe,10230185
28/5/2020,28,5,2020,774,40,Sweden,SE,SWE,10230185,Europe,10230185
27/5/2020,27,5,2020,800,38,Sweden,SE,SWE,10230185,Europe,10230185
26/5/2020,26,5,2020,746,28,Sweden,SE,SWE,10230185,Europe,10230185
25/5/2020,25,5,2020,491,42,Sweden,SE,SWE,10230185,Europe,10230185
24/5/2020,24,5,2020,210,44,Sweden,SE,SWE,10230185,Europe,10230185
23/5/2020,23,5,2020,403,55,Sweden,SE,SWE,10230185,Europe,10230185
22/5/2020,22,5,2020,532,56,Sweden,SE,SWE,10230185,Europe,10230185
21/5/2020,21,5,2020,610,53,Sweden,SE,SWE,10230185,Europe,10230185
20/5/2020,20,5,2020,808,52,Sweden,SE,SWE,10230185,Europe,10230185
19/5/2020,19,5,2020,667,41,Sweden,SE,SWE,10230185,Europe,10230185
18/5/2020,18,5,2020,430,59,Sweden,SE,SWE,10230185,Europe,10230185
17/5/2020,17,5,2020,259,53,Sweden,SE,SWE,10230185,Europe,10230185
16/5/2020,16,5,2020,358,48,Sweden,SE,SWE,10230185,Europe,10230185
15/5/2020,15,5,2020,688,58,Sweden,SE,SWE,10230185,Europe,10230185
14/5/2020,14,5,2020,657,46,Sweden,SE,SWE,10230185,Europe,10230185
13/5/2020,13,5,2020,698,50,Sweden,SE,SWE,10230185,Europe,10230185
12/5/2020,12,5,2020,754,61,Sweden,SE,SWE,10230185,Europe,10230185
11/5/2020,11,5,2020,455,65,Sweden,SE,SWE,10230185,Europe,10230185
10/5/2020,10,5,2020,279,73,Sweden,SE,SWE,10230185,Europe,10230185
9/5/2020,9,5,2020,509,68,Sweden,SE,SWE,10230185,Europe,10230185
8/5/2020,8,5,2020,701,60,Sweden,SE,SWE,10230185,Europe,10230185
7/5/2020,7,5,2020,784,80,Sweden,SE,SWE,10230185,Europe,10230185
6/5/2020,6,5,2020,745,73,Sweden,SE,SWE,10230185,Europe,10230185
5/5/2020,5,5,2020,657,72,Sweden,SE,SWE,10230185,Europe,10230185
4/5/2020,4,5,2020,477,84,Sweden,SE,SWE,10230185,Europe,10230185
3/5/2020,3,5,2020,261,75,Sweden,SE,SWE,10230185,Europe,10230185
2/5/2020,2,5,2020,299,73,Sweden,SE,SWE,10230185,Europe,10230185
1/5/2020,1,5,2020,532,78,Sweden,SE,SWE,10230185,Europe,10230185
30/4/2020,30,4,2020,636,78,Sweden,SE,SWE,10230185,Europe,10230185
29/4/2020,29,4,2020,799,84,Sweden,SE,SWE,10230185,Europe,10230185
28/4/2020,28,4,2020,742,82,Sweden,SE,SWE,10230185,Europe,10230185
27/4/2020,27,4,2020,563,73,Sweden,SE,SWE,10230185,Europe,10230185
26/4/2020,26,4,2020,300,75,Sweden,SE,SWE,10230185,Europe,10230185
25/4/2020,25,4,2020,473,73,Sweden,SE,SWE,10230185,Europe,10230185
24/4/2020,24,4,2020,780,89,Sweden,SE,SWE,10230185,Europe,10230185
23/4/2020,23,4,2020,758,86,Sweden,SE,SWE,10230185,Europe,10230185
22/4/2020,22,4,2020,722,77,Sweden,SE,SWE,10230185,Europe,10230185
21/4/2020,21,4,2020,707,62,Sweden,SE,SWE,10230185,Europe,10230185
20/4/2020,20,4,2020,461,84,Sweden,SE,SWE,10230185,Europe,10230185
19/4/2020,19,4,2020,388,88,Sweden,SE,SWE,10230185,Europe,10230185
18/4/2020,18,4,2020,532,86,Sweden,SE,SWE,10230185,Europe,10230185
17/4/2020,17,4,2020,688,82,Sweden,SE,SWE,10230185,Europe,10230185
16/4/2020,16,4,2020,623,111,Sweden,SE,SWE,10230185,Europe,10230185
15/4/2020,15,4,2020,604,115,Sweden,SE,SWE,10230185,Europe,10230185
14/4/2020,14,4,2020,479,91,Sweden,SE,SWE,10230185,Europe,10230185
13/4/2020,13,4,2020,437,85,Sweden,SE,SWE,10230185,Europe,10230185
12/4/2020,12,4,2020,464,97,Sweden,SE,SWE,10230185,Europe,10230185
11/4/2020,11,4,2020,395,103,Sweden,SE,SWE,10230185,Europe,10230185
10/4/2020,10,4,2020,454,90,Sweden,SE,SWE,10230185,Europe,10230185
9/4/2020,9,4,2020,645,86,Sweden,SE,SWE,10230185,Europe,10230185
8/4/2020,8,4,2020,654,115,Sweden,SE,SWE,10230185,Europe,10230185
7/4/2020,7,4,2020,738,84,Sweden,SE,SWE,10230185,Europe,10230185
6/4/2020,6,4,2020,390,90,Sweden,SE,SWE,10230185,Europe,10230185
5/4/2020,5,4,2020,340,85,Sweden,SE,SWE,10230185,Europe,10230185
4/4/2020,4,4,2020,357,70,Sweden,SE,SWE,10230185,Europe,10230185
3/4/2020,3,4,2020,601,80,Sweden,SE,SWE,10230185,Europe,10230185
2/4/2020,2,4,2020,554,70,Sweden,SE,SWE,10230185,Europe,10230185
1/4/2020,1,4,2020,486,53,Sweden,SE,SWE,10230185,Europe,10230185
31/3/2020,31,3,2020,475,48,Sweden,SE,SWE,10230185,Europe,10230185
30/3/2020,30,3,2020,416,45,Sweden,SE,SWE,10230185,Europe,10230185
29/3/2020,29,3,2020,280,38,Sweden,SE,SWE,10230185,Europe,10230185
28/3/2020,28,3,2020,300,35,Sweden,SE,SWE,10230185,Europe,10230185
27/3/2020,27,3,2020,365,32,Sweden,SE,SWE,10230185,Europe,10230185
26/3/2020,26,3,2020,286,31,Sweden,SE,SWE,10230185,Europe,10230185
25/3/2020,25,3,2020,314,22,Sweden,SE,SWE,10230185,Europe,10230185
24/3/2020,24,3,2020,230,21,Sweden,SE,SWE,10230185,Europe,10230185
23/3/2020,23,3,2020,182,11,Sweden,SE,SWE,10230185,Europe,10230185
22/3/2020,22,3,2020,118,11,Sweden,SE,SWE,10230185,Europe,10230185
21/3/2020,21,3,2020,136,8,Sweden,SE,SWE,10230185,Europe,10230185
20/3/2020,20,3,2020,180,9,Sweden,SE,SWE,10230185,Europe,10230185
19/3/2020,19,3,2020,143,7,Sweden,SE,SWE,10230185,Europe,10230185
18/3/2020,18,3,2020,145,6,Sweden,SE,SWE,10230185,Europe,10230185
17/3/2020,17,3,2020,119,1,Sweden,SE,SWE,10230185,Europe,10230185
16/3/2020,16,3,2020,83,2,Sweden,SE,SWE,10230185,Europe,10230185
15/3/2020,15,3,2020,69,2,Sweden,SE,SWE,10230185,Europe,10230185
14/3/2020,14,3,2020,71,1,Sweden,SE,SWE,10230185,Europe,10230185
13/3/2020,13,3,2020,152,1,Sweden,SE,SWE,10230185,Europe,10230185
12/3/2020,12,3,2020,151,0,Sweden,SE,SWE,10230185,Europe,10230185
11/3/2020,11,3,2020,196,2,Sweden,SE,SWE,10230185,Europe,10230185
10/3/2020,10,3,2020,98,0,Sweden,SE,SWE,10230185,Europe,10230185
9/3/2020,9,3,2020,101,0,Sweden,SE,SWE,10230185,Europe,10230185
8/3/2020,8,3,2020,46,0,Sweden,SE,SWE,10230185,Europe,10230185
7/3/2020,7,3,2020,33,0,Sweden,SE,SWE,10230185,Europe,10230185
6/3/2020,6,3,2020,59,0,Sweden,SE,SWE,10230185,Europe,10230185
5/3/2020,5,3,2020,25,0,Sweden,SE,SWE,10230185,Europe,10230185
4/3/2020,4,3,2020,30,0,Sweden,SE,SWE,10230185,Europe,10230185
3/3/2020,3,3,2020,13,0,Sweden,SE,SWE,10230185,Europe,10230185
2/3/2020,2,3,2020,5,0,Sweden,SE,SWE,10230185,Europe,10230185
1/3/2020,1,3,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
29/2/2020,29,2,2020,3,0,Sweden,SE,SWE,10230185,Europe,10230185
28/2/2020,28,2,2020,8,0,Sweden,SE,SWE,10230185,Europe,10230185
27/2/2020,27,2,2020,1,0,Sweden,SE,SWE,10230185,Europe,10230185
26/2/2020,26,2,2020,1,0,Sweden,SE,SWE,10230185,Europe,10230185
25/2/2020,25,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
24/2/2020,24,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
23/2/2020,23,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
22/2/2020,22,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
21/2/2020,21,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
20/2/2020,20,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
19/2/2020,19,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
18/2/2020,18,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
17/2/2020,17,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
16/2/2020,16,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
15/2/2020,15,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
14/2/2020,14,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
13/2/2020,13,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
12/2/2020,12,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
11/2/2020,11,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
10/2/2020,10,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
9/2/2020,9,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
8/2/2020,8,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
7/2/2020,7,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
6/2/2020,6,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
5/2/2020,5,2,2020,1,0,Sweden,SE,SWE,10230185,Europe,10230185
4/2/2020,4,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
3/2/2020,3,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
2/2/2020,2,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
1/2/2020,1,2,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
31/1/2020,31,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
30/1/2020,30,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
29/1/2020,29,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
28/1/2020,28,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
27/1/2020,27,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
26/1/2020,26,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
25/1/2020,25,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
24/1/2020,24,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
23/1/2020,23,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
22/1/2020,22,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
21/1/2020,21,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
20/1/2020,20,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
19/1/2020,19,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
18/1/2020,18,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
17/1/2020,17,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
16/1/2020,16,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
15/1/2020,15,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
14/1/2020,14,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
13/1/2020,13,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
12/1/2020,12,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
11/1/2020,11,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
10/1/2020,10,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
9/1/2020,9,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
8/1/2020,8,1,2020,0,0,Sweden,SE,SWE,10230185,Europe,10230185
